"los angeles, ca 90034"
CID:4338052012406333066,Safeway Bakery,"2605 the alameda, santa clara, ca 95050",safeway,5.0,1,(408) 244-6873,local.safeway.com,safeway,Safeway,37.3453865,-121.9364234,True,False,Bakery,,,,,,

"3071 stevens creek blvd, santa clara, ca 95050"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:9669147922435647583,Safeway,"3071 stevens creek blvd, santa clara, ca 95050",safeway,3.8,849,(408) 248-3305,local.safeway.com,safeway,Safeway,37.3241784,-121.9495356,True,True,Grocery,"Beer, Wine & Spirits",,,,,
CID:4217096500321902687,Safeway Liquor,"3071 stevens creek blvd, santa clara, ca 95050",safeway,3.0,1,(408) 248-3305,safeway.com,safeway,Safeway,37.3242353,-121.9495599,True,False,"Beer, Wine & Spirits",,,,,,

"santa clara, ca 95050"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:6533419735103852225,Signature Cafe,"santa clara, ca 95050",safeway,5.0,1,,,,Safeway,37.3453827,-121.9363228,True,True,Cafe,,,,,,

"2718 homestead rd, santa clara, ca 95051"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:17315544899396663249,Safeway Liquor,"2718 homestead rd, santa clara, ca 95051",safeway,5.0,2,(408) 248-0563,safeway.com,safeway,Safeway,37.3379549,-121.974807,True,True,"Beer, Wine & Spirits",,,,,,

"2760 homestead rd, santa clara, ca 95051"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:12565989799947197567,Safeway,"2760 homestead rd, santa clara, ca 95051",safeway,4.1,1048,(408) 248-0563,local.safeway.com,safeway,Safeway,37.3379557,-121.9749624,True,True,Grocery,Bakery,,,,,
CID:17020431413220013347,Safeway Bakery,"2760 homestead rd, santa clara, ca 95051",safeway,0.0,0,(408) 248-0563,local.safeway.com,safeway,Safeway,37.338694,-121.973585,True,False,Bakery,,,,,,

"3970 rivermark plaza, santa clara, ca 95054"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:11657882816547379422,Safeway,"3970 rivermark plaza, santa clara, ca 95054",safeway,4.3,2897,(408) 855-0980,local.safeway.com,safeway,Safeway,37.394745,-121.947634,True,True,Grocery,Bakery,Deli,"Beer, Wine & Spirits",Pharmacy,,
CID:17164644721565828834,Safeway Liquor,"3970 rivermark plaza, santa clara, ca 95054",safeway,2.6,5,(408) 855-0980,safeway.com,safeway,Safeway,37.3945639,-121.947654,True,False,"Beer, Wine & Spirits",,,,,,
CID:6241133840896038962,Safeway Deli,"3970 rivermark plaza, santa clara, ca 95054",safeway,3.8,4,(408) 855-0980,local.safeway.com,safeway,Safeway,37.3947357,-121.9476323,True,False,Deli,,,,,,
CID:12901682764212961567,Safeway Bakery,"3970 rivermark plaza, santa clara, ca 95054",safeway,1.0,2,(408) 855-0980,local.safeway.com,safeway,Safeway,37.3947253,-121.9475777,True,False,Bakery,,,,,,
CID:15674674609143556985,"Wayne Chan, Pharm","3970 rivermark plaza, santa clara, ca 95054",safeway,0.0,0,(408) 855-0985,safeway.com,safeway,Safeway,37.3948124,-121.9476584,True,False,Pharmacy,,,,,,

"moreland way, santa clara, ca 95054"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:11028056103242293038,Signature Cafe,"moreland way, santa clara, ca 95054",safeway,1.0,1,,safeway.com,safeway,Safeway,37.3948021,-121.9472747,True,True,Deli,,,,,,

"2203 mission st, santa cruz, ca 95060"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:10781707398911747653,Safeway,"2203 mission st, santa cruz, ca 95060",safeway,4.0,1379,(831) 420-0781,local.safeway.com,safeway,Safeway,36.9614221,-122.0452125,True,True,Grocery,Bakery,,,,,
CID:2655032283990192382,Safeway Bakery,"2203 mission st, santa cruz, ca 95060",safeway,0.0,0,(831) 420-0781,local.safeway.com,safeway,Safeway,36.9613584,-122.0452122,True,False,Bakery,,,,,,

"117 morrissey blvd, santa cruz, ca 95062"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:12912821187452055026,Safeway,"117 morrissey blvd, santa cruz, ca 95062",safeway,3.7,1235,(831) 426-7489,local.safeway.com,safeway,Safeway,36.9821189,-122.0074314,True,True,Grocery,,,,,,

"253 mt hermon rd, scotts valley, ca 95066"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:13997166273388699625,Safeway,"253 mt hermon rd, scotts valley, ca 95066",safeway,4.1,573,(831) 438-7431,local.safeway.com,safeway,Safeway,37.0462294,-122.03105,True,True,Grocery,Bakery,,,,,
CID:4417820164425172950,Safeway Bakery,"253 mt hermon rd, scotts valley, ca 95066",safeway,0.0,0,(831) 438-7431,local.safeway.com,safeway,Safeway,37.0462361,-122.0310922,True,False,Bakery,,,,,,

"scotts valley, ca 95066"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:5430669840996203250,Safeway Liquor,"scotts valley, ca 95066",safeway,5.0,1,,safeway.com,safeway,Safeway,37.0462361,-122.0310922,True,True,"Beer, Wine & Spirits",,,,,,

"12876 saratoga sunnyvale rd, saratoga, ca 95070"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:7567576541673315978,Safeway,"12876 saratoga sunnyvale rd, saratoga, ca 95070",safeway,4.2,595,(408) 867-0180,local.safeway.com,safeway,Safeway,37.2812192,-122.03125,True,True,Grocery,Bakery,,,,,
CID:6435083560829658652,Safeway Bakery,"12876 saratoga sunnyvale rd, saratoga, ca 95070",safeway,0.0,0,(408) 867-0180,local.safeway.com,safeway,Safeway,37.2813058,-122.0311493,True,False,Bakery,,,,,,

"saratoga, ca 95070"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:18392485571593897837,Safeway Liquor,"saratoga, ca 95070",safeway,3.0,1,,safeway.com,safeway,Safeway,37.2810947,-122.0311524,True,True,"Beer, Wine & Spirits",,,,,,

"2720 41st ave, soquel, ca 95073"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:1028473708894145887,Safeway,"2720 41st ave, soquel, ca 95073",safeway,4.0,1439,(831) 477-7212,local.safeway.com,safeway,Safeway,36.9861086,-121.963284,True,True,Grocery,Bakery,,,,,
CID:122379397658902935,Safeway Bakery,"2720 41st ave, soquel, ca 95073",safeway,0.0,0,(831) 477-7212,local.safeway.com,safeway,Safeway,36.986292,-121.9633029,True,False,Bakery,,,,,,

"1305 s winchester blvd, san jose, ca 95117"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:1198154479459287691,Safeway,"1305 s winchester blvd, san jose, ca 95117",safeway,4.4,268,(408) 340-9258,local.safeway.com,safeway,Safeway,37.3008793,-121.9518388,True,True,Grocery,Bakery,,,,,
CID:1435539659999470132,Safeway Bakery,"1305 s winchester blvd, san jose, ca 95117",safeway,0.0,0,(408) 340-9258,local.safeway.com,safeway,Safeway,37.3009158,-121.9518304,True,False,Bakery,,,,,,

"1663 branham ln, san jose, ca 95118"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:3269643434124139898,Safeway,"1663 branham ln, san jose, ca 95118",safeway,4.2,1111,(408) 267-0550,local.safeway.com,safeway,Safeway,37.2530039,-121.9082584,True,True,Grocery,Bakery,,,,,
CID:7902933552383779532,Safeway Bakery,"1663 branham ln, san jose, ca 95118",safeway,3.0,1,(408) 267-0550,local.safeway.com,safeway,Safeway,37.2531262,-121.9083628,True,False,Bakery,,,,,,

"4950 almaden expy, san jose, ca 95118"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:8890278200674237574,Safeway,"4950 almaden expy, san jose, ca 95118",safeway,4.1,1403,(408) 267-1200,local.safeway.com,safeway,Safeway,37.2601835,-121.8744321,True,True,Grocery,Bakery,,,,,
CID:8248597294182720530,Safeway Bakery,"4950 almaden expy, san jose, ca 95118",safeway,0.0,0,(408) 267-1200,local.safeway.com,safeway,Safeway,37.2603624,-121.8745227,True,False,Bakery,,,,,,

"san jose, ca 95118"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:10134655829501853951,Safeway Liquor,"san jose, ca 95118",safeway,5.0,1,(408) 267-1200,safeway.com,safeway,Safeway,37.2599673,-121.8744059,True,True,"Beer, Wine & Spirits",,,,,,

"6477 almaden expy, san jose, ca 95120"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:13651728444900594867,Safeway,"6477 almaden expy, san jose, ca 95120",safeway,4.3,699,(408) 268-3511,local.safeway.com,safeway,Safeway,37.2195343,-121.8615049,True,True,Grocery,,,,,,

"san jose, ca 95120"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:10462296361453723594,Safeway Liquor,"san jose, ca 95120",safeway,0.0,0,,safeway.com,safeway,Safeway,37.2194413,-121.8614202,True,True,"Beer, Wine & Spirits",,,,,,

"san jose, ca 95122"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:11471786444315728255,Safeway Liquor,"san jose, ca 95122",safeway,3.0,1,,safeway.com,safeway,Safeway,37.3315529,-121.8109341,True,True,"Beer, Wine & Spirits",,,,,,

"5760 cottle rd, san jose, ca 95123"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:100040193241035412,Safeway,"5760 cottle rd, san jose, ca 95123",safeway,4.3,2152,(408) 362-9255,local.safeway.com,safeway,Safeway,37.2464381,-121.8028647,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:4231587600731800943,Safeway Liquor,"5760 cottle rd, san jose, ca 95123",safeway,0.0,0,,safeway.com,safeway,Safeway,37.2464909,-121.8030608,True,False,"Beer, Wine & Spirits",,,,,,
CID:12658489968409999200,Safeway Bakery,"5760 cottle rd, san jose, ca 95123",safeway,0.0,0,(408) 362-9255,local.safeway.com,safeway,Safeway,37.2464867,-121.8029656,True,False,Bakery,,,,,,

"san jose, ca 95124"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:9183346344039768761,Safeway Liquor,"san jose, ca 95124",safeway,4.5,2,(408) 267-0550,safeway.com,safeway,Safeway,37.2530451,-121.9082861,True,True,"Beer, Wine & Spirits",,,,,,

"1489 bird ave, san jose, ca 95125"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:17582894650598660245,Safeway Liquor,"1489 bird ave, san jose, ca 95125",safeway,5.0,2,,safeway.com,safeway,Safeway,37.3060154,-121.8906876,True,True,"Beer, Wine & Spirits",,,,,,

"1489 bird ave., san jose, ca 95125"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:5450287067804703893,Safeway,"1489 bird ave., san jose, ca 95125",safeway,4.2,982,(408) 878-0691,local.safeway.com,safeway,Safeway,37.3059198,-121.8906907,True,True,Grocery,,,,,,

"1530 hamilton ave, san jose, ca 95125"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:11257369812147236704,Safeway,"1530 hamilton ave, san jose, ca 95125",safeway,4.3,1359,(408) 264-1523,local.safeway.com,safeway,Safeway,37.2932258,-121.9110373,True,True,Grocery,Bakery,,,,,
CID:16580624114193712309,Safeway Bakery,"1530 hamilton ave, san jose, ca 95125",safeway,0.0,2,(408) 264-1523,local.safeway.com,safeway,Safeway,37.293167,-121.9109534,True,False,Bakery,,,,,,

"san jose, ca 95125"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:7760174462721622455,Safeway Liquor,"san jose, ca 95125",safeway,0.0,0,,safeway.com,safeway,Safeway,37.2930632,-121.9112044,True,True,"Beer, Wine & Spirits",,,,,,

"1300 w san carlos st, san jose, ca 95126"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:6812347621423097129,Safeway,"1300 w san carlos st, san jose, ca 95126",safeway,4.0,2590,(408) 882-0999,local.safeway.com,safeway,Safeway,37.3228677,-121.9120594,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:13545316904409983628,Safeway Liquor,"1300 w san carlos st, san jose, ca 95126",safeway,3.7,11,(408) 882-0999,safeway.com,safeway,Safeway,37.3229455,-121.9119161,True,False,"Beer, Wine & Spirits",,,,,,
CID:14703108559088739190,Safeway Bakery,"1300 w san carlos st, san jose, ca 95126",safeway,0.0,0,(408) 882-0999,local.safeway.com,safeway,Safeway,37.3228737,-121.9119314,True,False,Bakery,,,,,,

"5146 stevens creek blvd, san jose, ca 95129"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:14473228211059697511,Safeway,"5146 stevens creek blvd, san jose, ca 95129",safeway,4.3,961,(408) 556-0610,local.safeway.com,safeway,Safeway,37.3205565,-121.9927269,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:2052865881321558372,Safeway Liquor,"5146 stevens creek blvd, san jose, ca 95129",safeway,5.0,1,,safeway.com,safeway,Safeway,37.3204165,-121.9926771,True,False,"Beer, Wine & Spirits",,,,,,
CID:4936668058724606361,Safeway Bakery,"5146 stevens creek blvd, san jose, ca 95129",safeway,0.0,0,(408) 556-0610,local.safeway.com,safeway,Safeway,37.3206481,-121.9928308,True,False,Bakery,,,,,,

"6150 bollinger rd, san jose, ca 95129"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:1159005404410470203,Safeway,"6150 bollinger rd, san jose, ca 95129",safeway,4.1,763,(408) 257-3070,local.safeway.com,safeway,Safeway,37.3096838,-122.0119149,True,True,Grocery,Bakery,,,,,
CID:11086965204609388609,Safeway Bakery,"6150 bollinger rd, san jose, ca 95129",safeway,1.0,1,(408) 257-3070,local.safeway.com,safeway,Safeway,37.3096604,-122.0118184,True,False,Bakery,,,,,,

"san jose, ca 95129"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:2242321284271148471,Safeway Liquor,"san jose, ca 95129",safeway,5.0,3,,safeway.com,safeway,Safeway,37.3096604,-122.0118184,True,True,"Beer, Wine & Spirits",,,,,,

"2558 berryessa rd, san jose, ca 95132"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:10690825131633197972,Safeway,"2558 berryessa rd, san jose, ca 95132",safeway,3.8,1728,(408) 272-2287,local.safeway.com,safeway,Safeway,37.3881422,-121.8578578,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:6660975400215460569,Safeway Liquor,"2558 berryessa rd, san jose, ca 95132",safeway,3.8,12,(408) 272-2287,safeway.com,safeway,Safeway,37.3881736,-121.8577986,True,False,"Beer, Wine & Spirits",,,,,,
CID:952997186740072935,Safeway Bakery,"2558 berryessa rd, san jose, ca 95132",safeway,0.0,0,(408) 272-2287,local.safeway.com,safeway,Safeway,37.3880485,-121.8577732,True,False,Bakery,,,,,,

"1455 berryessa rd, san jose, ca 95133"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:1844618251055874712,Safeway,"1455 berryessa rd, san jose, ca 95133",safeway,4.5,626,(408) 346-6130,local.safeway.com,safeway,Safeway,37.370372,-121.881694,True,True,Grocery,Bakery,,,,,
CID:12934416961791620517,Safeway Bakery,"1455 berryessa rd, san jose, ca 95133",safeway,4.0,2,(408) 346-6130,local.safeway.com,safeway,Safeway,37.3705562,-121.8817252,True,False,Bakery,,,,,,

"179 branham ln, san jose, ca 95136"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:9004105034049011357,Safeway,"179 branham ln, san jose, ca 95136",safeway,4.2,1140,(408) 227-4961,local.safeway.com,safeway,Safeway,37.2672166,-121.8332545,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:12247169670958324723,Safeway Liquor,"179 branham ln, san jose, ca 95136",safeway,5.0,1,,safeway.com,safeway,Safeway,37.2672236,-121.833371,True,False,"Beer, Wine & Spirits",,,,,,
CID:15658651579807857168,Safeway Bakery,"179 branham ln, san jose, ca 95136",safeway,0.0,0,(408) 227-4961,local.safeway.com,safeway,Safeway,37.2672559,-121.8332199,True,False,Bakery,,,,,,

"2980 e capitol expy, san jose, ca 95148"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:16664182386973653060,Safeway,"2980 e capitol expy, san jose, ca 95148",safeway,4.0,1941,(408) 274-5957,local.safeway.com,safeway,Safeway,37.3313923,-121.8108365,True,True,Grocery,Bakery,,,,,
CID:8008376523421605636,Safeway Bakery,"2980 e capitol expy, san jose, ca 95148",safeway,0.0,0,(408) 274-5957,local.safeway.com,safeway,Safeway,37.3313739,-121.8109862,True,False,Bakery,,,,,,

"2808 country club blvd, stockton, ca 95204"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:5172455489502007124,Safeway,"2808 country club blvd, stockton, ca 95204",safeway,4.1,2156,(209) 461-5555,local.safeway.com,safeway,Safeway,37.9623635,-121.3374098,True,True,Grocery,Bakery,,,,,
CID:4370472220913993614,Safeway Bakery,"2808 country club blvd, stockton, ca 95204",safeway,0.0,1,(209) 461-5555,local.safeway.com,safeway,Safeway,37.9621934,-121.3374683,True,False,Bakery,,,,,,

"stockton, ca 95204"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:5927941184267482808,Safeway Liquor,"stockton, ca 95204",safeway,3.0,1,,safeway.com,safeway,Safeway,37.9625302,-121.3378812,True,True,"Beer, Wine & Spirits",,,,,,

"6445 pacific ave, stockton, ca 95207"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:14238981840282866904,Safeway,"6445 pacific ave, stockton, ca 95207",safeway,4.2,2527,(209) 472-8600,local.safeway.com,safeway,Safeway,38.008507,-121.3213217,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:16337507264744509777,Safeway Bakery,"6445 pacific ave, stockton, ca 95207",safeway,1.0,3,(209) 472-8600,local.safeway.com,safeway,Safeway,38.0085178,-121.3214578,True,False,Bakery,,,,,,
CID:10809504562453080775,Safeway Liquor,"6445 pacific ave, stockton, ca 95207",safeway,0.0,0,,safeway.com,safeway,Safeway,38.008597,-121.3221994,True,False,"Beer, Wine & Spirits",,,,,,

"2449 w kettleman ln, lodi, ca 95242"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:9408393399257306933,Safeway,"2449 w kettleman ln, lodi, ca 95242",safeway,4.3,865,(209) 367-7875,local.safeway.com,safeway,Safeway,38.1176875,-121.3057611,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:8154467761551943435,Safeway Liquor,"2449 w kettleman ln, lodi, ca 95242",safeway,5.0,1,,safeway.com,safeway,Safeway,38.1177621,-121.305727,True,False,"Beer, Wine & Spirits",,,,,,
CID:13353503639598264941,Safeway Bakery,"2449 w kettleman ln, lodi, ca 95242",safeway,1.0,1,(209) 367-7875,local.safeway.com,safeway,Safeway,38.1173922,-121.3057767,True,False,Bakery,,,,,,

"1187 s main st, manteca, ca 95337"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:16649639211341176324,Safeway,"1187 s main st, manteca, ca 95337",safeway,4.2,1257,(209) 824-1144,local.safeway.com,safeway,Safeway,37.7866315,-121.2187526,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:7538268903588121678,Safeway Liquor,"1187 s main st, manteca, ca 95337",safeway,0.0,0,,safeway.com,safeway,Safeway,37.7867183,-121.219122,True,False,"Beer, Wine & Spirits",,,,,,
CID:6131915990663077685,Safeway Bakery,"1187 s main st, manteca, ca 95337",safeway,0.0,0,(209) 824-1144,local.safeway.com,safeway,Safeway,37.7867336,-121.2188396,True,False,Bakery,,,,,,

"2001 mchenry ave c, modesto, ca 95350"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:12129159884230477764,Safeway Bakery,"2001 mchenry ave c, modesto, ca 95350",safeway,5.0,1,(209) 571-6280,local.safeway.com,safeway,Safeway,37.671914,-120.9957775,True,True,Bakery,,,,,,

"2001 mchenry ave suite c, modesto, ca 95350"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:2049239007190745427,Safeway,"2001 mchenry ave suite c, modesto, ca 95350",safeway,4.2,2570,(209) 571-6280,local.safeway.com,safeway,Safeway,37.6718803,-120.995765,True,True,Grocery,,,,,,

"modesto, ca 95350"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:5583122054330204060,Safeway Liquor,"modesto, ca 95350",safeway,3.6,15,(209) 571-6280,safeway.com,safeway,Safeway,37.6719977,-120.9958686,True,True,"Beer, Wine & Spirits",,,,,,

"1291 sanguinetti rd, sonora, ca 95370"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:63868630719124902,Safeway,"1291 sanguinetti rd, sonora, ca 95370",safeway,4.2,1225,(209) 533-7810,local.safeway.com,safeway,Safeway,37.9736938,-120.362001,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:3323051296779128118,Safeway Liquor,"1291 sanguinetti rd, sonora, ca 95370",safeway,5.0,1,,safeway.com,safeway,Safeway,37.9736123,-120.3619882,True,False,"Beer, Wine & Spirits",,,,,,
CID:11300834938829968198,Safeway Bakery,"1291 sanguinetti rd, sonora, ca 95370",safeway,0.0,0,(209) 533-7810,local.safeway.com,safeway,Safeway,37.9737164,-120.3621065,True,False,Bakery,,,,,,

"1801 w 11th st, tracy, ca 95376"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:2485384604850488874,Safeway,"1801 w 11th st, tracy, ca 95376",safeway,4.2,1284,(209) 830-2950,local.safeway.com,safeway,Safeway,37.740178,-121.4494794,True,True,Grocery,Bakery,,,,,
CID:7865790373212233405,Safeway Bakery,"1801 w 11th st, tracy, ca 95376",safeway,0.0,0,(209) 830-2950,local.safeway.com,safeway,Safeway,37.7400828,-121.4493674,True,False,Bakery,,,,,,

"tracy, ca 95376"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:9567853208045984278,Safeway Liquor,"tracy, ca 95376",safeway,3.0,1,,safeway.com,safeway,Safeway,37.7399018,-121.4493123,True,True,"Beer, Wine & Spirits",,,,,,

"3051 countryside dr, turlock, ca 95380"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:7469481521992644136,Safeway,"3051 countryside dr, turlock, ca 95380",safeway,4.4,1653,(209) 669-2725,local.safeway.com,safeway,Safeway,37.5209567,-120.8835037,True,True,Grocery,,,,,,

"1211 w college ave, santa rosa, ca 95401"
listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:17557426961712171071,Safeway,"1211 w college ave, santa rosa, ca 95401",safeway,4.2,1251,(707) 546-6877,local.safeway.com,safeway,Safeway,38.446687,-122.7415005,True,True,Grocery,Bakery,"Beer, Wine & Spirits",,,,
CID:17563306206718323276,Safeway Liquor,"1211 w college ave, santa rosa, ca 95401",safeway,4.0,6,(707) 546-6877,safeway.com,safeway,Safeway,38.4466261,-122.7415245,True,False,"Beer, Wine & Spirits",,,,,,
CID:12701873552773448659,Safeway Bakery,"1211 w college ave, santa rosa, ca 95401",safeway,0.0,0,(707) 546-6877,local.safeway.com,safeway,Safeway,38.4465717,-122.7414714,True,False,Bakery,,,,,,

"1799 marlow rd, santa rosa, ca 95401"
